gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,0,-0.34535247858766,1,1,0.6976019562961843,-0.08112698896139696,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0
0,1,0,0,1.1189969048841788,1,1,1.2082651466671286,1.7055690578427545,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,0
1,0,1,0,1.1189969048841788,1,0,-1.483871866647655,-0.4538812785427223,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,0.06141123904340631,1,1,-0.1336717807801425,-0.1097092083391877,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,0
0,0,0,0,0.7935859307793257,1,0,-0.227871786770899,0.32942959076474826,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,0
0,0,1,0,0.1834403543327262,1,1,0.46623352052941347,0.24047786041236138,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
1,0,0,0,-0.9148216832711529,1,0,-0.6228507592584579,-0.7902162885942823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,0.7935859307793257,1,0,0.30262298380862546,0.69621278689695,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,0
1,0,1,1,0.3054694696220461,1,1,0.5406019463115899,0.43921429054073235,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.6300870809294065,1,1,0.19685455602953011,-0.4763387366252722,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,-0.8334689397449395,0,1,-1.0327034169024518,-0.8150885271158158,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,1,0,0,-1.0775271703235794,1,1,0.4910229957901389,-0.7878015081552984,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,0,0,0,-1.1995562856128992,1,0,-0.477419171062202,-0.9460135320076312,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,1,0,1.0783205331210721,1,1,0.14066507877188567,0.7924747162146242,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,0
1,0,0,0,0.7935859307793257,0,0,-0.031208616369143946,0.4579398152175797,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,1,0.5088513284375793,1,1,1.0281282931058568,0.9504233094736133,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0
1,0,0,0,0.10208761080651294,0,0,-0.5170823314793626,-0.2591621649628427,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,1,0,0,-0.792792567981833,1,1,1.188433566458548,-0.43195068164685996,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,0,-0.2233233632983401,1,0,0.5571282631520734,-0.03485101473068822,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,0
1,0,1,1,1.3223787636997117,1,0,1.4478967408541412,2.0398405282464553,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,0,0,0,-1.2402326573760059,1,1,-1.4822192349636067,-0.9883160947887392,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.2402326573760059,1,0,0.48606510073799364,-0.939647292668492,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,0,0,-0.10129424800902022,1,0,0.6777703760876037,0.10470134209313302,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1
1,0,0,0,-0.670763452692513,1,0,-1.4904823933838485,-0.8814291315395358,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,1.4850842507521385,1,1,-0.11218756888751359,0.8075341651341054,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,0
0,0,1,1,1.2817023919366053,1,0,-1.4888297616998003,-0.4194157759135892,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,1,0,0.02073486728029968,1,0,-1.4805666032795584,-0.7123505957117756,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,0.3461458413851527,1,1,-1.3219139616109155,-0.5837964661600535,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,1,0,1.6071133660414583,1,1,0.6810756394557007,1.7279167531780777,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,0.427498584911366,1,1,0.34228614422578624,0.3980752128802255,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,1,-1.2402326573760059,1,0,-1.465692918123123,-0.9894795799093405,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,-0.9554980550342594,1,1,1.0264756614218087,-0.6429805394646032,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,0
1,0,0,0,0.26479309785893945,0,0,-0.9682507812245659,-0.4314896781085084,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,0
1,1,0,0,-1.2809090291391125,1,1,-0.627808654310603,-0.9861427923936538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,0,0,0,-0.792792567981833,1,1,0.6480230057747334,-0.5414939033789455,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.10208761080651294,1,0,0.5025914175784773,0.23883141920396328,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,0,0,0,0.427498584911366,1,1,1.3140335744462235,1.0835435693099598,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,1
1,1,1,0,1.6071133660414583,1,0,1.107454613940178,2.0360866422913073,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0
0,0,0,0,1.200349648410392,0,1,-0.7021770800927792,0.20054617297134647,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0
0,1,1,1,-1.1995562856128992,1,1,0.7752756454464572,-0.886083072021941,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,1
1,0,0,0,0.5088513284375793,1,0,1.5652335904215748,1.202965438292434,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,0,0,0,-0.10129424800902022,1,1,0.4778019423177518,0.05934737493912716,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0
1,0,1,1,-0.9554980550342594,1,1,1.2115704100352251,-0.6081198909454546,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-1.118203542086686,0,1,-0.45924022253766983,-0.905554983379929,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0
1,1,1,1,0.9562914178317522,1,1,1.312380942762175,1.5378735326300483,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,1
1,0,0,0,-1.1995562856128992,0,0,-0.7765455058749556,-0.9591850616748159,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
0,1,0,0,-0.26399973506144675,1,1,0.9967282911089379,0.09012484926144856,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,-0.5894107091662998,1,1,0.27452824517980345,-0.43289464127300814,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,1,0,0,-0.26399973506144675,1,1,0.8033703840752796,-0.006268795352897585,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1
1,0,0,0,-1.2809090291391125,1,1,-0.5022086463229274,-0.9844743986358103,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
1,1,0,0,1.3223787636997117,1,1,1.4611177943265279,2.114588959107728,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,1,0,-0.34535247858766,1,1,0.8066756474433762,-0.03588278455461784,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
1,0,1,1,-0.792792567981833,1,1,1.051265136682534,-0.49572283778547893,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,1
0,1,0,0,-0.01994150448280695,1,1,0.48441246905394536,0.1637976051999014,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0
1,0,1,0,0.6308804437268991,1,1,1.0595282951027758,0.9577993660872368,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,0
0,0,1,0,-1.2402326573760059,1,1,0.18363350255714347,-0.9383081871523281,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,1,0,0.5902040719637925,1,1,0.6116651087256691,0.7784689896685181,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,0,0,0,0.7935859307793257,1,0,-0.3666928482309616,0.21896436195595978,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0
0,1,0,0,0.22411672609583283,1,1,-0.254313893715673,-0.01812317205336376,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,0,0,0,-0.46738159387697986,0,1,-0.9533770960681305,-0.6637476512398642,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,0,0,-0.5894107091662998,1,0,-1.4937876567519452,-0.8257135610473448,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,0,-1.1995562856128992,1,0,-1.4756087082274132,-0.9773178675166401,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
0,0,1,1,1.2410260201734986,1,0,-1.4822192349636067,-0.47535087190023334,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,1,0,0,1.2410260201734986,1,1,0.8182440692317146,1.4255423371184088,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
0,0,1,1,1.3223787636997117,1,1,-1.3070402764544802,-0.2385706735831441,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,0,0,-1.2402326573760059,0,1,-1.1219455278410635,-0.9803473193400924,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,0,1,1,1.5664369942783516,1,0,0.7273493266090546,1.7438543040753711,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,1,0,0,-0.46738159387697986,1,1,0.9719388158482125,-0.13969639088147803,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,1,-0.5487343374031931,1,0,-0.5303033849517497,-0.5875723046646465,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
1,0,1,1,-0.10129424800902022,1,0,0.09108612825043479,-0.12808349222491022,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0
1,0,0,0,0.9562914178317522,1,1,0.9785493425844061,1.2436874175134798,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1
0,0,1,1,0.7935859307793257,1,0,-1.3814087022366566,-0.45522038405888615,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
